"D29668_01-AV967"	"D29669_02-AV968"	"D29670_03-AV971"	"D29671_04-AV972"	"D29672_05-AV974"	"D29673_06-AV996"	"D29675_08-AV583"	"D29676_09-AV584"	"D29677_10-AV587"	"D29678_11-AV588"	"D29679_12-AV596"	"D29680_13-AV597"	"D29683_16-AV816"	"D29684_17-AV817"	"D29685_18-AV863"	"D29686_19-AV864"	"D29691_24-AV580"	"D29692_25-AV608"	"D29699_32-AV572"	"D29700_33-AV586"	"D29701_34-AV589"	"D29702_35-AV590"	"D29703_36-AV591"	"D29704_37-AV598"	"D29707_40-AV521"	"D29708_41-AV527"	"D29709_42-AV541"	"D29710_43-AV542"	"D29711_44-AV543"	"D29712_45-AV571"	"D29715_48-AV551T"	"D29716_49-AV555T"	"D29717_50-AV555TA"	"D29718_51-AV612T"	"D29719_52-AV612TA"	"D29720_53-AV650T"	"D29721_54-AV650TA"	"D29722_55-AV717T"	"D29723_56-AV718T"	"D29733_66-AV604T"	"D29734_67-AV770T"	"D29735_68-AV791T"	"D29736_69-AV782.2T"	"D29737_70-AV794T"	"D29738_71-AV604TA"	"D29739_72-AV770TA"	"D29740_73-AV791TA"	"D29741_74-AV782.2TA"	"D29742_75-AV794TA"	"D29743_76-AV833T"	"D29746_79-AV567"	"D29747_80-AV568"	"D29748_81-AV570"	"D29749_82-AV579"	"D29750_83-AV814"	"D29751_84-AV803"	"D29752_85-AV865"	"D29753_86-AV866"	"D29758_91-AV609"	"D29759_92-AV610"	"D29760_93-AV611"	"D29761_94-AV802"
"Zotu27924; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43841569041957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu297; LachnospiraceaeNK4A136group"	157.499479058137	58.1415384615385	46.8808323329332	0	0	23.6090386606219	17.477623621487	25.7079230962014	12.9454213290706	36.7795590473157	0	14.2333002362447	53.9008755596054	0	23.9255355554035	38	9.57556014044232	33.411394891945	0	41.4981632327104	67.836143342522	20.8751643958125	115.414558265087	0	10.8515290112189	0	20.6172784243509	14.9615518967886	5.15903568405821	114.014313712537	8.96936221627686	0	13.1023395567426	14.979652955166	4.32511616196297	16.7554865883396	18.6922544267484	16.0202031134441	0	10.5107540173053	17.9406598623309	12.2788747746615	11.491121381659	30.7740509519563	10.8875800256082	11.0634477643982	22.7902909693954	11.118927754168	33.9326118803459	6.54444700992842	10.8215331099139	79.4451905218687	25.4855751833942	32.2240272853745	81.4266106293557	21.6396446418656	13.0645205896181	22.5595019826888	29.0784963836544	9.00147925285195	6.16391660097317	25.366676894753
"Zotu57437; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6995571217677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu4800; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6995571217677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu57516; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01804823510621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu124; LachnospiraceaeNK4A136group"	15.0937000764048	22.0722507122507	35.5386954781913	272.295835412203	185.522611356681	39.1235497804591	0	17.5896315921378	8.63028088604704	50.8226634108363	0	0	47.9118893863159	14.4181382166994	64.6636096091985	55	18.4671516994245	128.695743287492	0	15.0902411755311	59.9623052759792	8.44947130306697	40.200576474356	21.6655837951462	50.3820989806592	23.6581158533192	22.7318710832587	0	0	6.65777014379776	144.325192025546	0	4.3674465189142	6.1028215743269	6.92018585914075	119.150126850415	61.995977182049	41.2435016324837	8.99852373922568	14.0143386897404	57.0256688481232	15.84370938666	15.5130138652396	94.5202993524371	16.1297481860862	51.9982044926716	21.5693825246064	16.8842977007737	99.5654269646992	4.36296467328562	35.2701819878675	143.078474192297	9.63479061811244	16.9600143607234	57.8028408788636	93.7717934480844	28.219364473575	41.8962179678506	65.2944418796603	18.0029585057039	7.70489575121646	15.2200061368518
"Zotu81042; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	1.33743851081148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu44704; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880091288046389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu44626; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930860366018867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu633; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	6.04994663820704	54.7984676524292	69.0422470883763	43.4667516013731	0	0	132.50631908403	7.55235811350919	0	0	28.0427118398668	1.23745907007204	30.352311261824	35.462066762498	12.7192768767229	46.2235783050134	40.6328407375212	50.5530288553411	3.10043686034826	63.0883089421846	31.1902417188899	15.4015975408118	35.0814426515958	50.7654973464579	0	7.0021492625806	4.85271835434911	1.66440588390734	0	6.05059237912264	6.54228904936195	10.9073723325577	0	51.9698393077874	19.2221355667831	4.35702008133149	358.52298710776	0	76.2130601792574	18.807861199477	3.25575585277078	359.923809523809	0	1.45432155776187	20.841471174649	15.8119068514399	17.4047830520741	19.92801687385	0	0	0	0	1.05739986849652	0.947524131879153	12.8414929186941	0
