"D29613_01-AV555"	"D29614_02-AV604"	"D29615_03-AV612"	"D29616_04-AV650"	"D29617_05-AV717"	"D29618_06-AV718"	"D29619_07-AV770"	"D29620_08-AV782.2"	"D29621_09-AV791"	"D29622_10-AV794"	"D29623_11-AV833"	"D29624_12-AV967"	"D29625_13-AV968"	"D29626_14-AV971"	"D29627_15-AV972"	"D29628_16-AV974"	"D29629_17-AV996"	"D29630_18-AV551"	"D29631_19-AV572"	"D29632_20-AV580"	"D29633_21-AV586"	"D29634_22-AV589"	"D29635_23-AV590"	"D29636_24-AV591"	"D29637_25-AV598"	"D29638_26-AV608"	"D29639_27-AV609"	"D29640_28-AV610"	"D29641_29-AV611"	"D29642_30-AV802"	"D29643_31-AV521"	"D29644_32-AV527"	"D29645_33-AV541"	"D29646_34-AV542"	"D29647_35-AV543"	"D29648_36-AV567"	"D29649_37-AV568"	"D29650_38-AV570"	"D29651_39-AV571"	"D29652_40-AV579"	"D29653_41-AV803"	"D29654_42-AV814"	"D29655_43-AV583"	"D29656_44-AV584"	"D29657_45-AV587"	"D29658_46-AV588"	"D29659_47-AV596"	"D29660_48-AV597"	"D29661_49-AV816"	"D29662_50-AV817"	"D29663_51-AV863"	"D29664_52-AV864"	"D29665_53-AV865"	"D29666_54-AV866"
"Zotu5693; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.024340355901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu297; LachnospiraceaeNK4A136group"	5.48521358159912	13.7492091912862	3.32536520584329	3.76703202235117	11.718427039324	0	10.9490494296578	4	13.3265805399373	14.2997192214343	8.43719069179741	71.1585513775775	39.8105821010343	38.9249335242381	0	0	21.0487168057059	12.8310790681046	2.35043804755945	8.71742634259558	10.5230809639504	35.134893807003	8.0143085757319	79.3977108944468	0	16.0621201890614	14.2484993581069	6.09222581258316	5.64567949946452	31.6657821938689	6.17538534503201	8.4673637374861	10.6458058756005	8.8581641301544	0	6.5265999534559	25.8835256114444	23.6252948444345	41.561452946459	31.6591332932958	10.1356000809553	33.0435223956351	19.8347107438017	10.9870624294241	8.03908431044109	15.7759287793186	0	11.953323903819	27.705616093881	0	10.2947827159479	17.3705004018443	4.15390995806645	8.30949262073181
"Zotu5640; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.699050809603573	0	0	0	0	0	0	0	0	0
"Zotu90203; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69468296603359	0	0
"Zotu56824; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.950059283851079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu124; LachnospiraceaeNK4A136group"	3.42825848849945	24.5094598627275	0	46.8188265635074	22.1348066298343	3.87508981374012	34.2752851711027	13	14.1863599296107	47.6657307381145	1.05464883647468	0	8.98948628087871	37.3884229903866	191.124392439244	121.581684958647	26.7892759345348	119.358875052136	0	11.3003674811424	4.60384792172828	27.7885069200842	2.82857949731714	33.5423484527342	13.9611510791367	64.2484807562458	27.106901217862	7.2345181524425	4.51654359957161	10.7437475300627	42.277638131373	17.8260289210234	19.1624505760809	4.79817223716697	0	20.9783569932511	65.6332256575911	12.3751544423228	4.03208125599975	16.1461579795809	75.003440599069	24.4649156198452	0	9.69446684949185	1.74762702400893	21.6061633281972	0	0	23.0880134115675	10.3057501286161	28.4136002960161	29.2332811640794	12.4617298741993	20.9924024102698
"Zotu39828; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35141334412737	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu633; LachnospiraceaeNK4A136group"	10.9704271631982	96.8422560429723	0	3.76703202235117	20.8327591810205	0	10.4730038022814	187	0	0	0	0	0	0	0	0	0	3.87916343919442	15.6695869837297	27.4437495970602	32.226935452098	3.5134893807003	28.7572248893909	37.3636286562103	29.7237410071942	1.69074949358542	0	0.761528226572895	3.38740769967871	0	0	44.5650723025584	27.2532630415373	6.6436230976158	24.7464950586072	11.6546427740284	5.08426395939086	11.2501404021116	28.844888985229	13.6134273161172	0	0	11.1074380165289	33.6074850782384	39.4963707426019	18.5195685670262	0	0	102.426823134954	5.54925006925482	0	0	0	0
"Zotu80952; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84882325796031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu37321; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47636068835907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu28019; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645735284636709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
